date,rainfall_mm
2022-07-24,56.35792993324608
2022-07-25,46.26812171280852
2022-07-26,26.42927398589443
2022-07-27,53.35801090702462
2022-07-28,49.751130301379774
2022-07-29,43.06952836132064
2022-07-30,53.67575946575823
2022-07-31,69.11550186726947
2022-08-01,68.0791882424461
2022-08-02,50.393974005994714
2022-08-03,46.400141580579934
2022-08-04,49.47641057254914
2022-08-05,51.19153349520815
2022-08-06,41.98463662795619
2022-08-07,48.086735807597634
2022-08-08,21.330593905376183
2022-08-09,45.628849251668406
2022-08-10,51.04169134153576
2022-08-11,36.030182340441335
2022-08-12,41.441656047345106
2022-08-13,25.70486472094181
2022-08-14,23.134359876529672
2022-08-15,44.5709770939088
2022-08-16,29.993210359648693
2022-08-17,13.820538529321226
2022-08-18,23.341023349523947
2022-08-19,25.075433159175134
2022-08-20,50.75203436469581
2022-08-21,41.39116565890534
2022-08-22,25.210605372958824
2022-08-23,29.057517222283998
2022-08-24,57.15395169030383
2022-08-25,51.12233867511655
2022-08-26,19.927571522435947
2022-08-27,53.778719945438525
2022-08-28,34.7535486965074
2022-08-29,47.6042120967211
2022-08-30,32.817493884984295
2022-08-31,52.72175285913616
2022-09-01,17.217438078530144
2022-09-02,30.467755370335844
2022-09-03,52.24460376330704
2022-09-04,0.0
2022-09-05,32.734846845145675
2022-09-06,27.25261999813353
2022-09-07,43.16657341578042
2022-09-08,48.69707264344086
2022-09-09,43.365300048085295
2022-09-10,35.799749949141436
2022-09-11,32.5780224858136
2022-09-12,26.624877477314698
2022-09-13,34.72234945765163
2022-09-14,53.28610976429078
2022-09-15,18.763493583270936
2022-09-16,25.031266552176337
2022-09-17,29.782622546335443
2022-09-18,45.79356816264031
2022-09-19,34.004987427463504
2022-09-20,45.29516635397857
2022-09-21,45.9537238590008
2022-09-22,39.23344877800609
2022-09-23,14.315533191778517
2022-09-24,55.12613470775415
2022-09-25,51.341497622362624
2022-09-26,31.066744687368256
2022-09-27,9.356759928131002
2022-09-28,6.657339008483298
2022-09-29,33.87288317081136
2022-09-30,19.537077021848695
2022-10-01,4.322533410146715
2022-10-02,6.4187744303593455
2022-10-03,23.100260950462534
2022-10-04,33.12652676094209
2022-10-05,51.35269684091118
2022-10-06,37.606551769315466
2022-10-07,24.710215767170702
2022-10-08,36.230354988374685
2022-10-09,35.00121398033575
2022-10-10,41.859200412179646
2022-10-11,30.301915626158344
2022-10-12,46.590707454317275
2022-10-13,43.572843343185994
2022-10-14,32.61648184768172
2022-10-15,29.769077781951133
2022-10-16,45.546629678662214
2022-10-17,21.2526938735024
2022-10-18,9.571414499172864
2022-10-19,9.713269472933916
2022-10-20,20.690527376571648
2022-10-21,42.7805421639829
2022-10-22,26.80452802793501
2022-10-23,36.48607269900054
2022-10-24,26.27170742811858
2022-10-25,26.684519982827155
2022-10-26,18.917492370227237
2022-10-27,33.236330832674916
2022-10-28,32.31329010493367
2022-10-29,41.467274949992735
2022-10-30,39.93979589940599
2022-10-31,33.02453509643993
2022-11-01,13.758108993065235
2022-11-02,52.78600835257303
2022-11-03,35.83959868905057
2022-11-04,38.70781529377616
2022-11-05,61.928363855069236
2022-11-06,51.961769538644745
2022-11-07,45.46229445526389
2022-11-08,39.16758691916649
2022-11-09,39.473482724656506
2022-11-10,43.705124390470374
2022-11-11,46.67136854870701
2022-11-12,66.71214282889983
2022-11-13,78.62231032288275
2022-11-14,46.368150549216736
2022-11-15,10.214594028074487
2022-11-16,28.745499818558276
2022-11-17,70.71034253912977
2022-11-18,54.842044670518405
2022-11-19,50.985312578983816
2022-11-20,42.632248887529336
2022-11-21,27.847377076003124
2022-11-22,71.40497638354779
2022-11-23,34.452771423283565
2022-11-24,58.31060976964357
2022-11-25,28.43746251553584
2022-11-26,45.30169947593116
2022-11-27,64.01694443008967
2022-11-28,45.97438055146608
2022-11-29,44.79662757488752
2022-11-30,51.09270627114597
2022-12-01,31.50893460707691
2022-12-02,29.308442789678132
2022-12-03,63.51153640429489
2022-12-04,47.097677446116556
2022-12-05,64.66624770670455
2022-12-06,71.485001152768
2022-12-07,73.34011956669296
2022-12-08,31.69833948161054
2022-12-09,46.203578960564485
2022-12-10,65.3967347186022
2022-12-11,66.29410909479023
2022-12-12,92.41077729524973
2022-12-13,45.72894801525214
2022-12-14,77.54322870658716
2022-12-15,66.2857928492139
2022-12-16,36.782330195400476
2022-12-17,53.855860808863056
2022-12-18,66.70105966468323
2022-12-19,37.89031938081119
2022-12-20,33.042341531695456
2022-12-21,38.42963555319128
2022-12-22,69.43465199969386
2022-12-23,58.97884023446781
2022-12-24,57.652342744321594
2022-12-25,58.87160457461664
2022-12-26,46.99957187563301
2022-12-27,62.2218551853055
2022-12-28,42.46924258999236
2022-12-29,88.29775262547378
2022-12-30,96.57641156392488
2022-12-31,37.0090442991624
2023-01-01,65.57158935637202
2023-01-02,67.25669300538779
2023-01-03,71.40751908967468
2023-01-04,89.75505343770882
2023-01-05,68.4454302165889
2023-01-06,74.82029595692806
2023-01-07,121.5341462529949
2023-01-08,75.88175727045092
2023-01-09,104.74595073106225
2023-01-10,86.4815406280915
2023-01-11,71.3434334975919
2023-01-12,69.5331701871133
2023-01-13,80.927771595171
2023-01-14,64.82981376903959
2023-01-15,69.45614230871205
2023-01-16,76.75241728597757
2023-01-17,88.17945044413284
2023-01-18,111.84680716236714
2023-01-19,77.85647006572063
2023-01-20,92.7236866794362
2023-01-21,62.04857718832403
2023-01-22,103.03331132893662
2023-01-23,61.96129762583999
2023-01-24,100.41531664976046
2023-01-25,87.87386980526563
2023-01-26,87.92122956092038
2023-01-27,85.86520290083392
2023-01-28,71.48322147023251
2023-01-29,72.90529595659943
2023-01-30,104.79882434698385
2023-01-31,93.045889456805
2023-02-01,88.8632732669031
2023-02-02,100.73117612107282
2023-02-03,96.19706677502352
2023-02-04,83.37409700254645
2023-02-05,132.7669543257907
2023-02-06,107.54041315597716
2023-02-07,98.90510340499837
2023-02-08,89.8577004044256
2023-02-09,112.40868737351992
2023-02-10,86.85166439550778
2023-02-11,86.12876361515212
2023-02-12,125.13762928942349
2023-02-13,100.72223833000723
2023-02-14,89.3280952813392
2023-02-15,101.37155036186613
2023-02-16,114.53855983956211
2023-02-17,111.59549772788736
2023-02-18,117.37281745415902
2023-02-19,84.48889379805023
2023-02-20,117.9338305004801
2023-02-21,101.46595240206382
2023-02-22,105.93433777082922
2023-02-23,123.17686093165872
2023-02-24,116.00244745936375
2023-02-25,111.14484934641678
2023-02-26,76.526874807428
2023-02-27,106.00220839467484
2023-02-28,95.30255284754361
2023-03-01,118.11623789699256
2023-03-02,122.68262699471877
2023-03-03,103.64520286402824
2023-03-04,98.51707826090424
2023-03-05,132.20376579112093
2023-03-06,100.13802128088432
2023-03-07,91.58248990656165
2023-03-08,97.31505223212919
2023-03-09,101.7738606869522
2023-03-10,97.46122154892461
2023-03-11,123.33435990208811
2023-03-12,77.94554063406565
2023-03-13,97.92544932540277
2023-03-14,110.68979896998319
2023-03-15,114.7830863637106
2023-03-16,137.22271391776079
2023-03-17,135.22816319764945
2023-03-18,88.23149953489212
2023-03-19,83.80329909835312
2023-03-20,112.96850259579125
2023-03-21,102.65448026391805
2023-03-22,95.01855754033592
2023-03-23,113.27579115766925
2023-03-24,116.61775957851063
2023-03-25,100.68436178205461
2023-03-26,104.00744510019568
2023-03-27,102.02613693507242
2023-03-28,107.36063030600701
2023-03-29,121.71907833706861
2023-03-30,97.48141253231353
2023-03-31,104.08046517673162
2023-04-01,107.73039744316507
2023-04-02,113.6353802688624
2023-04-03,117.88161862118139
2023-04-04,144.3690562310632
2023-04-05,122.29857219874154
2023-04-06,122.62532627575429
2023-04-07,109.64501724483485
2023-04-08,98.89228703523509
2023-04-09,105.60135233699145
2023-04-10,102.79211625607026
2023-04-11,119.24138613187172
2023-04-12,88.48784072484331
2023-04-13,122.03255345962826
2023-04-14,111.26182818375436
2023-04-15,123.88495135549803
2023-04-16,101.87888848364848
2023-04-17,99.05827621993227
2023-04-18,106.30868189391524
2023-04-19,105.76750107391045
2023-04-20,124.12968936661085
2023-04-21,123.78251823147282
2023-04-22,140.19060010484853
2023-04-23,103.95657507375074
2023-04-24,60.93836994040984
2023-04-25,104.76200644691352
2023-04-26,114.10405408189405
2023-04-27,121.09219245876996
2023-04-28,114.64763569865214
2023-04-29,102.35812990883426
2023-04-30,135.21295352017478
2023-05-01,93.68221573993952
2023-05-02,104.74601239356885
2023-05-03,92.33423917708095
2023-05-04,108.48361372547517
2023-05-05,131.67210555833853
2023-05-06,105.36027909047421
2023-05-07,105.07952427643447
2023-05-08,81.27976772717894
2023-05-09,102.02243176443963
2023-05-10,123.18329995364884
2023-05-11,101.7618191698255
2023-05-12,100.32869130293705
2023-05-13,121.25239173892975
2023-05-14,99.5254187393854
2023-05-15,123.1631066468664
2023-05-16,84.05748261622227
2023-05-17,113.03115402690256
2023-05-18,127.08618719091095
2023-05-19,117.02878984090438
2023-05-20,73.41345129401225
2023-05-21,91.35170566690019
2023-05-22,96.79291565959588
2023-05-23,115.05984503443958
2023-05-24,79.41711225536156
2023-05-25,83.58091247310719
2023-05-26,74.25413863899908
2023-05-27,85.40388696485583
2023-05-28,78.46947064182244
2023-05-29,120.65820544457225
2023-05-30,86.41854286675795
2023-05-31,105.92637502258424
2023-06-01,95.25921514611409
2023-06-02,94.47032749821645
2023-06-03,84.9547230138629
2023-06-04,104.78660504729905
2023-06-05,94.955914863655
2023-06-06,93.49117229286799
2023-06-07,82.53292919995603
2023-06-08,84.37697217396338
2023-06-09,99.04198537179
2023-06-10,93.03938340237329
2023-06-11,90.81657722445739
2023-06-12,77.02570191396796
2023-06-13,116.86589719031548
2023-06-14,79.87291167757228
2023-06-15,85.97543708208737
2023-06-16,82.98111527599953
2023-06-17,114.46155517815681
2023-06-18,80.13000761861063
2023-06-19,78.10570750295702
2023-06-20,84.9615828134931
2023-06-21,72.12755008708973
2023-06-22,83.54627627106342
2023-06-23,116.78602157931158
2023-06-24,85.0453604313697
2023-06-25,83.83504911076648
2023-06-26,68.45289659904978
2023-06-27,104.19356648463298
2023-06-28,106.97402160660144
2023-06-29,90.01109495758644
2023-06-30,86.36023595502107
2023-07-01,72.36279960396537
2023-07-02,81.08578383712192
2023-07-03,62.01989831797707
2023-07-04,56.98740104313771
2023-07-05,50.90107015448218
2023-07-06,78.70465042978351
2023-07-07,51.20291292250178
2023-07-08,63.71910866844509
2023-07-09,69.63163227386724
2023-07-10,84.81738811603549
2023-07-11,60.55441698314555
2023-07-12,85.26842126206846
2023-07-13,82.00046810541974
2023-07-14,51.18953846734348
2023-07-15,83.4501555990546
2023-07-16,61.70539594863967
2023-07-17,57.82911343499095
2023-07-18,60.48047386083151
2023-07-19,63.97890132768033
2023-07-20,57.17004935600249
2023-07-21,50.16828580560005
2023-07-22,50.86667358775055
2023-07-23,63.59559291636954
2023-07-24,58.48472811458576
2023-07-25,68.18603433473483
2023-07-26,60.45120510542412
2023-07-27,60.21519634097428
2023-07-28,67.3514321484946
2023-07-29,79.1475033383519
2023-07-30,79.15895491742378
2023-07-31,76.79518801736569
2023-08-01,69.16706500828863
2023-08-02,86.81866369074817
2023-08-03,61.53815456717633
2023-08-04,59.29356968820501
2023-08-05,87.51524863613881
2023-08-06,12.419576532334887
2023-08-07,49.560142578636324
2023-08-08,71.02247340825313
2023-08-09,66.4125602922922
2023-08-10,89.67426103870105
2023-08-11,52.29009724550883
2023-08-12,43.71148167581365
2023-08-13,44.696174231345864
2023-08-14,53.9600860638381
2023-08-15,73.03346486379067
2023-08-16,72.74877072899531
2023-08-17,46.93270337545652
2023-08-18,51.11282513670737
2023-08-19,37.69709587801331
2023-08-20,38.82509368463651
2023-08-21,61.69831368993582
2023-08-22,69.61780917629356
2023-08-23,34.71475058980418
2023-08-24,48.41703073066571
2023-08-25,40.73463130597409
2023-08-26,56.95655283544346
2023-08-27,37.798091715696884
2023-08-28,14.366156731361329
2023-08-29,57.96539837255747
2023-08-30,38.01485876215589
2023-08-31,39.2426591396827
2023-09-01,48.44556600200471
2023-09-02,46.89201648834788
2023-09-03,48.13953197610613
2023-09-04,16.56043089191074
2023-09-05,49.070403087560045
2023-09-06,11.819969540964319
2023-09-07,51.74013211433942
2023-09-08,56.72409034393498
2023-09-09,19.183240617602582
2023-09-10,44.411241006906
2023-09-11,55.1272412085997
2023-09-12,32.33048249394013
2023-09-13,48.977305620411556
2023-09-14,0.0
2023-09-15,54.99411983108526
2023-09-16,38.81240225943508
2023-09-17,34.34783148529704
2023-09-18,52.84019976827249
2023-09-19,63.894797470040075
2023-09-20,45.12867554111066
2023-09-21,61.872782247180226
2023-09-22,14.353647602801693
2023-09-23,47.564670007772776
2023-09-24,35.52966823648935
2023-09-25,25.632500985227338
2023-09-26,8.483422406890572
2023-09-27,46.56011930042426
2023-09-28,50.49416217784658
2023-09-29,57.488490037404425
2023-09-30,55.01069021833597
2023-10-01,25.804725104676834
2023-10-02,56.76984265048633
2023-10-03,58.39521210909032
2023-10-04,33.60282427498686
2023-10-05,37.99342503134956
2023-10-06,23.630927048369703
2023-10-07,59.94457808404191
2023-10-08,15.154304433748656
2023-10-09,45.967260281962425
2023-10-10,29.11358448250483
2023-10-11,21.583255036568644
2023-10-12,10.226816980714503
2023-10-13,35.274974420208814
2023-10-14,19.707205074134585
2023-10-15,39.70373492504679
2023-10-16,65.59046234481514
2023-10-17,42.247418541691296
2023-10-18,69.42981447059346
2023-10-19,24.963640546021548
2023-10-20,20.72203250292406
2023-10-21,24.780523858899976
2023-10-22,39.4700027657534
2023-10-23,81.5625629726967
2023-10-24,16.06942778806295
2023-10-25,50.58982724502301
2023-10-26,31.099967447286605
2023-10-27,38.5577194481458
2023-10-28,23.370447472623024
2023-10-29,55.7643744628585
2023-10-30,42.265454799903395
2023-10-31,59.59354907122861
2023-11-01,46.2781195794562
2023-11-02,15.052956681245728
2023-11-03,60.86340571424911
2023-11-04,14.61816546072242
2023-11-05,17.17239762415726
2023-11-06,31.88039743773102
2023-11-07,32.50772334372788
2023-11-08,67.44249421045113
2023-11-09,44.3808201559134
2023-11-10,66.11418630426238
2023-11-11,39.34900548206823
2023-11-12,53.105812027297226
2023-11-13,55.933953754123664
2023-11-14,59.755219724319225
2023-11-15,42.839842492491414
2023-11-16,44.653843586160654
2023-11-17,46.3659306220657
2023-11-18,26.576069392230032
2023-11-19,50.63608732128442
2023-11-20,46.67955373245664
2023-11-21,61.68380137555618
2023-11-22,54.90764762826028
2023-11-23,74.14665224719272
2023-11-24,55.72225964969788
2023-11-25,46.81490361854402
2023-11-26,56.69738808084194
2023-11-27,67.28509608645265
2023-11-28,30.421682021632403
2023-11-29,46.89464792311408
2023-11-30,47.82051120763558
2023-12-01,65.01383103676345
2023-12-02,67.37994449074759
2023-12-03,61.616405081409376
2023-12-04,23.551254543464573
2023-12-05,36.5902035501059
2023-12-06,58.42827857365058
2023-12-07,55.13843908138388
2023-12-08,63.39401943279579
2023-12-09,56.93004584784096
2023-12-10,87.60759210518069
2023-12-11,30.889960243537615
2023-12-12,70.50862800525272
2023-12-13,79.06330710620045
2023-12-14,77.84377956015167
2023-12-15,79.81076851865342
2023-12-16,82.65260682121654
2023-12-17,60.313391060653615
2023-12-18,53.54088312517898
2023-12-19,40.23559491483509
2023-12-20,66.01188910107486
2023-12-21,60.48527737341796
2023-12-22,90.27177937828583
2023-12-23,69.23547746320239
2023-12-24,58.795592145612495
2023-12-25,57.12790029268604
2023-12-26,105.493708857259
2023-12-27,76.03660820303345
2023-12-28,65.35264636196072
2023-12-29,79.64376265167034
2023-12-30,106.94480309624265
