humidity_percent,temperature_c,rainfall_days,crop_age_days,field_proximity_km,infestation_severity
90.93536720789338,37.98583001124742,7,30.40607838887729,35.09366772271556,65.00549958979471
42.150797427708966,27.647583998020572,3,78.21422941953107,28.34649760898423,22.479920264078636
71.40133240274713,28.356573940589122,4,42.68823215117406,29.397111919413227,45.68111348477598
78.51988434941553,28.777583420415493,4,32.915124407973636,16.548803471873562,55.38345115359208
90.29492528462367,29.288384641359787,1,128.93700554934026,23.104230231244838,55.12346698415616
72.0459145611194,24.41979111287594,5,139.94985639391618,3.9060715394872103,39.89642228569882
93.0690926286689,22.754775399648075,4,54.9209578030928,17.867434583229624,56.85790779448624
52.403754165815606,26.167712416627943,1,94.71579166011135,34.7914257681076,36.256929812772945
52.74535469514149,33.09762764239431,3,63.354978855718194,47.66080152530932,20.06734347521474
65.29581315093246,32.88366731905469,7,89.22929264066187,48.153205638151015,42.4418582691907
54.92762227253396,23.317210670181122,0,82.39575850729923,27.786143456244584,19.49735315977221
30.09267233868962,30.37490586267678,9,62.28612660965828,30.331112590479105,11.935074164768967
77.56518163065418,23.637907358722327,5,114.04722955623572,9.286059275048375,65.23750941785894
78.86160769610142,25.237093846046708,4,45.17891511843051,34.765405404676535,44.136754162357654
78.55334930464008,21.68533632912062,0,36.368733860564056,3.532939633719312,53.09396098400863
52.42634332968033,23.728484027656364,6,122.1210519644735,14.234284289972226,53.1555427468394
63.94881576522617,34.38931048684776,6,109.91160374648157,33.41816736427211,43.531463545028906
53.39827868148351,25.646948031374652,2,89.82313489756775,15.515506577174465,35.206990643640765
31.042366001991976,25.946977559866227,3,86.13477245670498,2.492343705722716,33.54970389964319
66.55918118264222,14.869475545194291,5,89.68936553897115,41.59352046754819,47.72573304931282
38.04444329546072,22.835292646570892,7,82.44288913184074,15.516500356728152,39.19516332947616
35.20268606594364,23.3107956737869,5,77.14707549974149,3.1552612429339213,42.12298219881113
79.10743946529116,19.195995601896165,5,89.96287234633444,3.739408225143259,52.787574109423446
30.617903157176865,25.151657881924944,6,93.42182053917125,12.587939939437682,25.301894634910013
92.3355488345672,21.99572396840642,3,113.02827769003451,8.900797361076313,59.37068587610468
63.4915986673175,25.559970986705075,5,115.3448592880827,38.71500588900754,46.44675450656649
93.89606799589964,25.85052106873254,4,75.31548961681736,16.084202333351723,49.00561565566669
33.76984221072605,18.309719495241488,3,79.62486272921865,40.23478925199163,9.199588703286032
67.92942067628437,22.209087522617676,7,74.84366036834676,8.69229989115764,55.55243302531806
52.70625733843423,25.541619979325834,4,94.38429283508525,24.64395897720419,34.87439734011917
84.82636203292857,33.29009601809708,7,84.40242454970344,34.40185667765644,55.059296085178204
53.47947779022861,26.797034209570185,6,136.7515755763432,32.59954269329274,42.656556851354544
46.93169263872769,20.366453740578006,4,113.56335202997671,30.056470496513437,46.685630759337926
85.74095326149437,27.793033314706967,4,137.83876605053348,46.24108009655849,65.43813649406093
54.35245095746196,36.952842225252326,3,115.09643898713107,11.426257385337218,29.815935712487608
31.094165790936497,31.41694530812313,5,146.5190578228577,24.68596022310527,29.974367336052442
55.368791554556694,28.83268571304934,4,106.28841339063229,44.199627503620434,44.023540045459434
72.54394748571123,30.07913122837625,10,145.62601657956657,3.894688279757852,74.24738827317377
46.53337002241482,35.079678290000416,8,48.98038684913113,2.7944134126537623,41.15027382795136
58.079193507635225,32.529387558123624,2,36.29732169952846,11.66511437791457,23.876688141036578
33.68648398834466,28.967322667823606,3,99.49502222446311,31.651060976900926,20.71201485166301
68.22603144840721,32.480495537130594,7,148.01918469597297,12.993981322490345,54.837848727793336
79.1591700509256,17.428442326151576,4,80.11262967628761,9.511994190439948,52.732936501801845
56.86531649107217,14.484143233618033,6,55.44520346315515,22.940115767914605,50.964215645931986
57.3151211320949,26.09969055450681,4,92.58497390322168,30.679903438470575,33.71494255672253
35.73836240801957,25.480764967553768,5,107.85583494946663,12.42788535083702,27.205135138613254
43.12615619327887,21.192629625407196,5,67.82144346190667,15.034559336187103,32.42740764859129
40.05389470331432,30.780968688793966,9,115.77232301991114,30.677965240575695,50.88820784300742
61.309704962999966,11.95995489484135,4,147.0137408454871,47.286921099472636,27.511765080520945
64.40161016179876,21.256594207595374,1,137.63557460527403,33.73708637190441,50.822996736324086
91.6811085334769,21.605311185856696,4,64.99024482146343,39.145207179227995,49.215879771870846
34.7600477780202,13.545887504303783,6,69.2068419773518,18.34050473777344,22.42181337197474
68.99141825507806,35.46311705088513,3,74.58494693395063,13.612717969223304,30.191210817726613
64.22240427633568,15.485591119356737,4,77.34633340723744,22.713387160131127,45.2010015700374
63.5551513658289,20.8816195988462,10,42.03833990319353,40.35664143558368,44.405197703838645
86.75535367988373,31.355858304635937,9,121.43554066671472,22.814982089527792,69.31712085935305
43.36000059520662,29.52231740400112,6,73.84071163328406,42.33627043949305,24.93362822374186
32.65026283218914,17.242777124606775,7,135.57839720465427,49.43859903475635,28.21531619298257
73.69764799622251,29.777424464824456,0,141.23287477441303,3.601333286516817,45.82596750796396
52.43523516883871,27.028491350607553,6,32.931757116922576,2.2705078041851845,39.960494297431175
31.1433445538141,41.33124893478027,2,148.62036839138474,7.479485145668091,23.582018795471342
46.3393104738769,27.82758291247813,3,115.20272778002214,19.21848378671731,24.52105844584287
50.106240324092774,24.01130725252028,13,92.44706711915548,6.5521104572716204,79.61879492063656
70.09449449097573,19.004486300164043,5,76.7433130047064,43.5332238809378,30.40904568112005
41.21807661320268,19.790296431311003,2,92.22217591316554,1.15731255135319,32.58855437258087
56.84853261697087,19.219616331722893,6,68.95496687741333,15.789635816791126,27.351498104993073
61.36090388715911,34.59769169738345,6,104.7225376435858,9.234731474710268,33.35007241083726
59.85043043866591,25.125789405115295,4,41.15763317337495,46.57696650787662,32.645933991447855
93.30614983334081,28.95672986782311,8,104.53471234941722,33.4740502445014,67.51965784451134
